Emprestimo_pessoal,Emprestimo_consignado,Emprestimo_limite_especial,Emprestimo_educacao,Emprestimo_viagem,InvestimentoCDB,InvestimentoFundos,InvestimentoFundos_cambiais,InvestimentoFundos_commodities,InvestimentoLCI,InvestimentoLCA,InvestimentoPoupanca,InvestimentoFundosMultimercado,InvestimentoTesouroDireto,Idade,Renda,Regiao,Genero,seguroauto,segurovidaEmp,segurovidaPF,SeguroResidencial,AGE_RANGE,INCOME_RANGE,tipo_financiamiento
0,0,0,0,0,0,1,1,1,1,1,1,1,1,0.19854986475967318,-0.019307876089978724,0,1.0,0,0,0,0,4,3,1
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.6808266003799335,-0.019029684739320048,4,0.0,0,0,0,1,7,3,3
0,0,0,0,0,1,0,0,0,0,0,1,0,1,-1.206869749701054,-0.01876673675034209,0,0.0,0,0,0,0,4,3,3
1,1,1,1,1,1,1,0,1,0,1,0,0,0,-1.0818758143585596,-0.01875530422908213,1,1.0,0,0,0,1,5,3,3
0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.6980868475752375,-0.018693060502222466,4,0.0,0,0,0,0,5,3,1
0,0,0,0,1,0,1,1,1,1,1,1,1,1,0.8477392335507028,-0.01844789643520342,0,0.0,0,0,0,0,0,3,1
0,0,0,0,0,0,0,1,1,1,1,1,1,1,-0.3058294569882235,-0.018325949541763448,2,1.0,0,0,0,0,3,3,3
1,1,1,1,1,1,1,0,0,0,0,0,0,1,-0.7908160882256653,-0.017878810932485854,2,1.0,1,1,1,1,2,3,1
1,0,0,0,0,1,0,0,0,1,0,0,0,0,0.47512858618825426,-0.017237319461788917,2,0.0,0,0,0,0,2,3,3
1,1,0,0,0,1,0,0,0,1,1,0,0,1,1.087141574481076,-0.0168651273807712,2,1.0,1,1,0,1,2,3,2
0,0,0,1,0,1,0,0,0,0,0,0,0,0,0.47622948128273407,-0.016495475860032832,2,1.0,0,0,0,0,6,3,1
1,0,0,0,0,0,0,1,1,1,1,1,1,1,-0.2825412915280706,-0.015203600957659501,2,0.0,0,0,0,0,0,3,3
0,0,1,0,0,0,0,1,0,0,0,0,0,0,-0.5485344832020367,-0.01502957257848073,2,0.0,0,1,0,0,3,3,3
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.051368659051505984,-0.014803462713560853,2,1.0,0,0,0,0,0,3,3
0,0,0,0,0,0,0,0,0,0,1,0,1,0,-0.8097006733078984,-0.014633245174801683,2,1.0,1,1,1,1,2,3,1
1,0,1,0,0,0,0,0,0,0,0,1,0,0,-1.445255879774984,-0.014620542373402625,2,0.0,0,0,0,0,4,3,3
0,0,0,0,0,1,0,0,0,0,0,0,0,0,-1.5705885520696259,-0.014153079281884457,4,1.0,0,0,0,0,5,3,3
0,0,1,0,0,1,0,0,1,0,0,0,1,0,0.6695635967210228,-0.013838049807166549,4,1.0,0,0,0,0,7,3,3
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.056788450285868874,-0.013595426300426853,2,0.0,1,0,0,0,4,3,3
0,0,0,0,0,0,0,0,1,0,0,0,1,1,-1.102623452677605,-0.012348011202953115,2,0.0,0,0,0,0,1,3,1
0,0,0,0,0,1,0,0,1,0,0,1,0,0,-1.6061559320451324,-0.012306091958334027,0,1.0,0,0,0,0,0,3,3
0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.6898878138498838,-0.012071090132434691,2,0.0,0,0,0,0,1,3,3
0,0,0,0,0,1,1,0,0,0,1,0,1,0,-0.5150842091774529,-0.01206727929201509,4,1.0,0,0,0,0,5,3,3
0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1.3476149533184152,-0.012007576125434778,2,0.0,0,0,0,1,2,3,3
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5626435710583828,-0.010705538981941739,4,0.0,0,1,0,1,5,3,3
0,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0194788682895768,-0.010050074429705489,4,1.0,0,0,0,0,0,3,1
0,0,0,0,1,0,0,0,0,1,0,1,0,0,0.24919103910575133,-0.009798558961986338,2,1.0,0,0,0,0,1,3,1
0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.38925876881881694,-0.008764550928031111,4,0.0,0,1,0,0,5,3,3
0,0,0,0,1,1,1,1,1,1,1,1,1,1,-0.628730456623,-0.008746767006071042,0,0.0,0,0,0,1,6,3,3
1,1,1,1,1,1,1,0,1,0,0,1,0,1,-0.6167052948217574,-0.008181492343774233,4,1.0,1,1,1,1,0,3,1
0,1,0,1,1,1,0,0,1,0,0,0,1,1,0.89126693190168,-0.007949031078155403,2,1.0,1,1,1,1,3,3,3
1,1,1,0,0,0,0,1,0,0,1,0,0,1,-0.9301216597963988,-0.007942679677455296,2,1.0,1,1,1,1,2,3,0
1,1,1,1,0,0,0,0,0,0,1,1,0,0,0.5501588210889657,-0.007578109277277938,2,0.0,1,1,1,1,8,3,0
0,0,0,0,0,0,0,1,1,0,0,1,0,1,1.789343276283218,-0.007543811713498053,0,1.0,0,0,0,1,0,3,3
0,0,0,1,0,0,1,1,0,0,0,0,0,0,0.2019372342811499,-0.006958212568960671,3,1.0,0,0,0,0,4,3,3
0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1.6237702535568117,-0.005836555205346509,0,0.0,1,1,1,1,5,3,3
1,0,0,0,0,0,0,0,1,0,0,1,0,0,-1.5076681632081943,-0.004319840718193552,4,0.0,0,0,0,1,1,3,3
0,0,0,1,1,1,1,1,1,1,0,0,0,0,0.42762072864954204,-0.004064514410054798,3,1.0,0,1,0,0,4,3,3
1,1,1,0,0,0,1,1,0,0,0,0,0,0,0.8897426156170154,-0.003999730122915787,0,1.0,1,1,1,1,2,3,0
0,0,0,0,0,0,0,0,0,1,0,1,0,1,-0.9317306603191002,-0.003846026225976434,1,1.0,0,0,0,0,2,3,3
0,0,0,0,0,1,0,0,0,0,1,1,0,1,-0.4028775937785341,-0.0037685391374360534,3,1.0,0,1,0,0,8,3,3
0,0,0,0,0,0,0,0,0,1,0,1,1,0,2.2562074805807586,-0.0037317010133768196,4,1.0,0,0,1,0,6,3,1
0,0,0,0,0,0,0,0,0,0,1,0,1,0,-1.0597732282309236,-0.0030305063760995704,3,0.0,1,1,1,1,6,3,3
0,0,0,0,0,1,1,1,1,1,1,1,0,0,-1.0704434422235756,-0.002794234270061138,0,0.0,1,1,1,1,5,3,3
0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0040663369668577,-0.0027345311034819813,0,0.0,1,1,1,1,3,3,3
0,0,0,0,0,1,1,1,1,1,1,1,0,0,1.4165632604446954,-0.0025744758058425213,4,0.0,1,0,0,0,5,3,3
0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.19675615839667004,-0.0018046860410066588,4,0.0,0,0,0,0,0,3,3
0,1,0,1,1,1,1,1,1,1,0,0,0,0,-0.7227299608439813,-0.0009434361060899495,4,0.0,0,0,0,0,3,3,3
1,1,1,1,1,1,1,0,0,0,0,0,0,1,-0.38577137769507636,-0.0002841607134340994,2,0.0,0,1,0,1,2,3,3
0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.9225847626111128,-8.091589103529857e-05,2,1.0,1,0,0,0,2,3,3
1,1,1,0,0,0,0,0,0,0,0,0,1,1,0.6086756295724771,0.00014011285332357062,4,0.0,1,1,1,1,3,3,0
0,0,0,0,0,1,0,1,1,1,1,1,1,1,1.2421984143266769,0.00014011285332357062,3,0.0,0,0,0,0,5,3,3
0,0,0,0,1,1,0,0,0,0,0,1,1,0,0.8518887612145118,0.0002722219878832533,0,0.0,0,1,0,0,5,3,3
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.15536090336084346,0.00048308849112241347,4,1.0,0,0,0,1,2,3,1
0,0,0,0,0,0,0,0,0,1,0,0,0,1,-0.3981352764484662,0.000982308586139959,0,1.0,0,0,0,0,3,3,3
1,1,1,1,1,1,1,0,0,0,1,0,0,0,-1.2117814355071954,0.0013443384260379673,4,1.0,0,1,0,0,5,3,3
0,0,0,1,1,1,1,1,1,1,0,0,0,1,0.381298450443347,0.0015323398867572047,4,0.0,0,0,0,0,4,3,3
0,0,0,0,1,0,0,0,1,0,0,0,1,0,0.9648575347557636,0.0033653541287683247,4,1.0,0,0,0,0,2,3,3
0,0,0,0,0,1,1,1,1,1,1,1,1,0,-0.6574384133175157,0.0033831380507283932,3,0.0,0,0,0,0,6,3,3
0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.2792054263488108,0.0035254094264077847,3,0.0,0,0,0,0,1,3,3
0,1,0,0,0,0,1,0,1,0,0,1,0,0,-1.4922556318854747,0.0036880052843265942,3,0.0,1,1,1,1,2,3,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6662609114375828,0.00396873719526462,0,1.0,0,0,0,0,1,3,3
0,0,0,0,0,0,0,1,0,0,0,0,1,0,-1.2550550811440615,0.004116089691503866,4,0.0,1,1,0,0,2,3,3
0,0,0,0,1,1,0,0,1,0,1,0,0,1,-1.4138380274632867,0.004244387985643947,3,1.0,0,0,0,0,4,3,3
0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.23902893054132054,0.005598506614876939,4,0.0,1,0,0,0,2,3,1
0,0,0,1,0,1,0,1,0,0,0,1,1,0,0.22310829379037994,0.00699962560929003,4,1.0,1,1,0,0,2,3,3
1,1,1,1,1,1,1,0,1,0,0,0,0,0,-0.04178400278910631,0.007557278590747635,4,1.0,1,1,1,1,1,3,3
0,0,0,0,1,1,0,0,0,0,1,1,0,1,0.08812161835952911,0.008744990521641061,4,0.0,0,0,0,0,4,3,3
0,0,0,1,1,1,1,1,1,1,0,0,0,1,0.06432534747115465,0.009160372127419275,4,1.0,1,0,0,0,1,3,3
0,0,0,0,0,1,0,0,0,1,0,0,0,0,-1.4808232597504907,0.009987324498554943,4,1.0,0,0,0,0,0,3,3
0,0,0,0,0,0,1,0,0,0,1,1,1,0,0.0013202743716860803,0.010069892707654023,2,1.0,0,0,0,0,8,3,3
0,0,0,0,0,0,0,0,1,0,0,0,1,1,0.3728300266396548,0.01009148747003485,4,1.0,1,0,0,0,8,3,3
0,1,0,0,0,0,1,0,1,0,0,0,0,1,1.6275963816327008,0.010651681011771804,0,0.0,1,1,1,1,1,3,3
0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.9234469423557092,0.010766006224371417,0,1.0,0,1,0,0,5,3,3
0,0,0,1,1,1,1,1,1,1,0,1,1,0,-0.21589479619301452,0.01127157772008907,2,1.0,0,0,0,0,4,3,2
0,0,0,0,0,1,0,1,1,1,0,0,1,0,-0.945872928071266,0.01149260646444794,4,0.0,0,0,0,0,4,3,3
0,0,1,0,0,1,0,1,1,0,0,0,0,1,-0.6821662108242966,0.011657742882646099,4,0.0,0,0,0,0,2,3,3
0,0,0,0,0,0,0,1,0,0,0,0,1,0,-0.935202714078614,0.011891474428405182,2,0.0,0,0,0,0,1,3,3
0,0,0,0,0,0,0,0,1,0,0,1,0,0,-1.5079222159223051,0.012109962612484702,3,0.0,0,0,0,1,5,3,3
0,0,0,0,1,1,0,0,0,1,0,1,1,0,0.3029655302591955,0.01247580329280231,3,0.0,0,0,0,1,6,3,3
0,0,0,0,0,1,0,1,1,1,0,0,0,0,0.5252616551061109,0.012732399881081317,4,1.0,0,0,0,1,4,3,3
0,0,0,0,1,0,0,0,1,0,0,1,1,0,0.5189950214913789,0.013378972472338109,0,1.0,0,0,0,0,7,3,3
0,0,0,1,1,1,1,1,1,1,0,1,0,0,-0.017310257996436255,0.013465351521857946,0,0.0,0,0,0,0,4,3,3
0,0,0,0,0,1,0,1,0,1,0,0,0,0,1.28665763929606,0.013586028135156513,2,0.0,0,0,0,0,1,3,3
0,0,1,0,0,0,0,0,0,0,0,1,0,1,0.38265339825193756,0.013767678195175643,4,1.0,0,1,0,0,5,3,1
1,1,1,0,0,0,0,1,0,0,0,0,1,0,1.446541480709765,0.015299636044008164,0,0.0,0,0,1,1,0,3,0
1,1,1,0,1,0,1,0,1,0,0,0,1,0,1.2500740484641102,0.015623557479706686,0,1.0,1,1,1,1,1,3,0
0,0,0,0,1,0,0,0,1,1,0,0,0,0,-0.6950382150059086,0.01610753421304467,0,1.0,0,0,0,0,1,3,3
0,0,0,0,1,1,1,0,0,1,1,0,1,0,0.6915814986106219,0.016713457839821467,3,1.0,0,1,0,0,4,3,3
1,1,1,1,1,1,1,1,1,1,1,0,0,0,-1.2785972993183252,0.0167972963290608,0,1.0,0,1,0,0,7,3,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5761568821662998,0.017133920566159536,2,0.0,0,0,0,0,5,3,3
0,0,0,0,0,1,1,1,1,1,1,1,0,0,-0.5371867953050893,0.01722156989581847,4,1.0,0,0,0,0,0,3,3
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.19922733866396816,0.017385436033877533,4,1.0,0,0,0,0,8,3,3
0,0,0,0,0,1,0,0,1,0,0,0,0,1,-1.2637775576618642,0.017750006434056043,0,1.0,1,0,0,0,0,3,1
1,0,0,0,0,1,0,0,0,0,1,0,0,1,0.3594499170298213,0.018834825673610972,2,0.0,0,0,0,0,1,3,3
0,0,0,0,0,0,1,1,1,1,1,1,1,1,-1.1733347914384336,0.01884244735445133,4,0.0,0,1,0,1,6,3,3
0,0,0,0,0,1,0,1,1,0,1,0,0,0,-0.970092620149825,0.01889198827991078,4,1.0,1,1,1,1,7,3,3
0,0,0,0,0,1,0,1,1,1,1,1,1,1,-1.3521879021724088,0.01933785660904812,3,0.0,0,0,0,0,0,3,3
0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.17295988750829558,0.019821833342386103,2,0.0,0,1,0,0,5,3,3
0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.07421806595724695,0.020008564522965087,4,1.0,0,0,0,0,1,3,1
1,1,1,0,0,1,0,1,1,0,1,0,1,0,-0.7175642223237292,0.020094943572484925,3,0.0,0,0,1,1,5,3,0
1,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.1628824631819021,0.020679272436882053,4,1.0,0,0,0,0,0,3,3
1,1,1,0,0,0,0,0,1,0,0,1,0,0,-0.18413820692916946,0.020703407759541076,0,1.0,1,1,1,1,4,3,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.4945059393344817,0.021398250996118216,4,0.0,0,0,0,0,1,3,3
0,0,0,0,0,0,1,0,1,0,0,1,1,0,-0.48053304005839,0.02155195489305757,0,1.0,1,1,1,1,4,3,1
0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.5786127250693708,0.022413204827973123,2,0.0,0,0,0,0,2,3,3
1,0,0,0,1,1,0,1,0,0,0,0,0,1,0.7152084010229229,0.022505935278193067,0,0.0,0,0,0,0,2,3,3
0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.4842259666361945,0.022856532596831115,2,0.0,0,0,0,0,3,3,3
0,0,0,0,0,0,0,0,1,1,0,0,0,1,0.5897063602522074,0.023650457684327154,3,1.0,0,1,0,0,4,3,3
0,0,0,0,0,1,0,0,1,0,0,0,0,0,-1.0196328994014234,0.02416492114102426,2,0.0,1,1,0,0,1,3,3
0,0,1,0,0,1,1,1,1,1,1,1,1,1,-0.34444546953305877,0.02462603283184232,3,1.0,0,0,0,0,6,3,3
1,1,1,0,0,1,0,1,1,0,0,0,0,0,-0.4630880870227842,0.024792439530180732,2,0.0,1,1,1,1,4,3,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.7455253582401401,0.02526117290183915,4,0.0,0,0,0,0,4,3,3
0,0,0,0,0,0,1,0,0,0,0,1,0,0,-0.5955342353125274,0.02540471455765764,4,0.0,0,0,0,0,1,3,3
1,1,1,0,0,0,0,0,0,1,0,1,0,1,0.4956221717931887,0.02555714817445674,0,0.0,1,1,1,1,0,3,0
0,0,0,0,0,0,1,1,1,1,1,1,1,1,-1.3941912842387214,0.026100828074375033,4,0.0,0,0,0,0,0,3,3
0,0,0,0,0,0,0,0,1,0,1,0,0,0,-0.061346061775635,0.026438722591612868,0,1.0,0,0,0,0,4,3,1
0,0,0,0,0,1,1,1,1,1,1,1,0,0,-0.5188103156510777,0.02706370042048999,4,1.0,0,0,0,1,0,3,3
0,0,1,0,0,1,0,0,1,0,0,0,0,1,0.6787941786670473,0.02771027301174678,4,1.0,0,0,0,1,1,3,3
1,1,1,1,1,1,1,1,0,1,1,0,0,0,-1.059349807040739,0.02832000747894318,4,1.0,0,0,0,0,6,3,3
0,0,1,0,0,0,1,0,0,0,1,0,1,1,0.14206547798904728,0.028382251205802844,4,0.0,1,1,1,1,1,3,3
0,0,0,0,1,0,0,0,1,0,0,0,0,1,0.7887990038770065,0.028767146088220775,4,0.0,0,0,0,0,0,3,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.7781134525201271,0.028774767769061134,4,1.0,0,1,0,1,2,3,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.504619530638865,0.028974201751040332,0,0.0,1,1,1,1,5,3,3
0,0,0,0,0,0,0,1,0,0,0,1,0,1,1.0788425191534579,0.029119013686999075,2,0.0,0,0,0,0,6,3,3
0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.8205555931408516,0.029441664842557343,0,1.0,0,0,0,1,1,3,1
0,0,0,0,1,0,0,0,0,1,0,1,0,0,-1.6070874586635386,0.029773207959096226,4,1.0,0,0,0,0,1,3,3
1,1,1,0,0,1,0,0,0,0,1,1,0,0,-0.44725213450988033,0.029915479334775615,0,0.0,1,1,1,1,1,3,0
1,1,1,1,1,1,1,0,1,0,0,0,0,0,-0.8796498539263945,0.03005775071045501,3,0.0,0,0,0,1,6,3,3
1,0,0,0,1,0,0,1,0,0,1,1,0,1,0.26993867742479655,0.030582376408271827,4,1.0,0,0,0,0,6,3,3
0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.7327380382965655,0.031095569584829837,4,0.0,0,0,0,0,7,3,3
0,0,0,1,0,0,0,0,0,1,0,0,0,0,-0.645836672706458,0.03144489662332763,4,1.0,0,0,0,0,2,3,3
1,1,1,0,0,0,0,0,0,0,0,1,0,0,0.18796433500505816,0.03170530405202624,0,1.0,0,0,1,1,4,3,0
1,1,1,1,1,1,1,0,1,0,0,0,1,0,0.012329225316485315,0.03177135861930666,4,1.0,0,0,0,0,4,3,3
0,0,0,0,0,0,0,0,0,0,1,0,1,1,1.556969727109909,0.032019063246605056,2,1.0,0,0,0,1,2,3,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3338752771426715,0.03219817274634368,2,0.0,0,0,0,0,0,3,3
0,0,0,1,0,1,0,0,0,0,0,0,0,0,-1.5597489696009001,0.032955259709780485,4,0.0,0,0,0,1,4,3,3
1,1,1,0,0,0,0,0,0,0,0,0,0,0,1.5894037902780498,0.033016233156499895,0,1.0,1,1,1,1,0,3,0
0,0,0,0,0,0,0,0,0,0,1,1,1,0,2.6901295162819383,0.033617075662716836,4,1.0,0,0,0,0,5,3,3
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.5549858226570697,0.034117566037874636,2,0.0,1,1,1,1,3,3,3
0,0,0,1,0,0,1,1,1,1,1,1,1,1,0.12817726295099227,0.035166817433509426,4,1.0,1,1,0,0,2,3,3
0,0,0,0,0,1,0,1,0,0,1,0,0,0,-1.3919048098117244,0.03517443911434979,2,1.0,1,1,1,1,4,3,1
0,0,0,0,0,0,1,1,0,0,1,0,0,1,0.9170109402649033,0.03596836420184583,3,1.0,0,0,0,0,2,3,3
0,0,0,0,0,1,1,1,1,1,1,1,0,0,1.008639285820851,0.03639136748846324,4,0.0,0,0,0,0,8,3,3
0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.8591716056856868,0.0372018062177791,4,1.0,0,1,0,0,4,3,3
1,1,1,0,0,0,0,0,1,0,0,1,0,0,-0.9272423957031434,0.03786616273099595,3,1.0,1,1,1,1,6,3,0
0,0,0,0,0,1,1,1,1,1,1,1,0,0,0.062123557282194444,0.039044982700909926,4,1.0,0,0,0,0,8,3,3
0,0,0,0,0,1,0,0,0,0,0,1,0,1,-1.2495506056716617,0.03968012277090675,2,0.0,0,1,0,0,7,3,3
0,0,0,0,0,1,1,1,1,1,1,1,0,1,-1.309591730439838,0.039812231905466434,4,1.0,1,1,1,1,3,3,1
0,0,0,0,0,0,0,0,0,1,0,0,1,1,1.0334517675656685,0.04044864225560352,2,0.0,0,1,0,0,1,3,3
0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.22639564170959223,0.041482650289557596,0,1.0,0,0,0,0,5,3,1
0,0,0,0,0,0,0,1,0,1,0,0,0,0,-1.3781859632497435,0.042060627753254615,4,0.0,1,0,0,0,0,3,3
0,0,0,0,0,1,1,0,1,0,0,1,0,0,0.5985982052460836,0.042258791455093564,3,0.0,0,1,0,1,3,3,3
0,0,0,0,0,1,0,0,1,0,1,1,1,0,0.18110491172406737,0.04234262994433405,4,1.0,0,0,0,1,3,3,3
0,0,0,0,1,0,0,1,1,0,0,1,0,0,1.6541025481382563,0.04266655138003141,2,1.0,0,0,0,1,5,3,1
0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.984504277980329,0.04287106648257047,4,0.0,0,0,0,1,3,3,3
1,0,0,0,1,1,0,1,0,0,0,0,0,0,2.09615427069098,0.04306923018440942,0,0.0,1,1,1,1,1,3,3
0,0,0,0,0,1,0,0,0,1,0,0,0,0,1.8466745054342129,0.04323309632246848,3,0.0,0,0,0,0,0,3,3
1,1,1,1,1,1,1,1,0,0,0,1,0,0,0.6243422136093076,0.04399018328590528,3,0.0,0,0,0,0,1,3,0
0,0,0,0,0,0,0,0,1,0,0,0,0,1,-0.6941913726255392,0.04463421531688157,0,0.0,0,0,0,0,6,3,1
1,0,0,1,1,1,1,1,1,1,0,1,0,1,-1.3992723385209365,0.04511057036937919,0,0.0,0,0,0,0,3,3,3
0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.8724670310574836,0.045429410684517856,2,1.0,0,0,0,0,2,3,3
1,0,0,0,0,1,0,0,0,0,0,1,0,1,-1.0761172861720492,0.04564408802817662,3,1.0,0,1,0,0,1,3,3
1,1,1,1,1,1,1,0,1,0,0,0,0,0,-0.34834094448275765,0.04578508912371576,3,0.0,1,1,1,1,3,3,1
0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1.4501675655811255,0.04639482359091332,4,0.0,0,0,0,1,8,3,3
0,0,0,0,1,1,0,1,1,1,0,1,0,1,0.918704625025642,0.046397364151193825,4,1.0,0,0,0,0,7,3,3
0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1.4069786041822963,0.04706553150483028,2,0.0,0,0,0,0,3,3,1
0,0,0,0,1,0,0,0,1,0,0,1,0,0,0.30262679330704795,0.04856827291044277,4,1.0,0,0,0,0,6,3,3
1,1,1,0,0,0,0,1,1,0,0,1,0,0,0.2676522029977996,0.04921992662225942,0,0.0,0,0,1,1,7,3,0
0,0,0,0,0,0,0,0,0,1,1,1,0,0,-1.4339081918780368,0.049279629788838576,4,1.0,0,1,0,0,3,3,3
0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1.0684957047487265,0.04947525293039817,4,1.0,1,1,0,1,4,3,3
1,0,0,0,1,1,0,1,0,0,0,0,0,0,-0.9431630324540846,0.04948414489137763,4,0.0,0,0,0,0,3,3,3
0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1.6017523516672127,0.050087527957875085,4,0.0,1,1,1,1,2,3,3
0,0,0,0,0,1,1,0,1,1,0,1,1,0,0.052977659574207324,0.05037461126951322,2,1.0,0,0,0,0,4,3,1
0,1,0,0,0,0,0,1,0,0,0,0,0,1,-0.30845466836736796,0.050499098723232536,0,1.0,0,1,0,0,6,3,1
0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.557865086750325,0.050669316261991705,4,0.0,1,1,1,1,1,3,3
0,0,0,0,0,0,0,0,1,0,0,1,0,0,-0.09174770323088949,0.05119013111938892,4,1.0,0,0,0,0,3,3,1
0,0,0,1,0,1,0,0,0,1,1,1,0,0,2.3004973370740673,0.051680459253427014,4,0.0,0,0,0,0,4,3,3
0,0,0,0,0,0,0,1,0,0,0,0,0,1,-0.4307387080926809,0.05208821917836487,0,0.0,0,0,0,0,3,3,1
1,1,1,0,0,1,0,0,0,0,0,0,1,1,-0.25959186302006515,0.052294004561044174,4,1.0,1,1,1,1,3,3,0
0,0,0,0,0,1,0,0,0,0,0,1,0,1,0.637383586266993,0.05248835742246236,2,1.0,0,0,0,1,3,3,3
0,0,0,0,0,0,1,1,1,1,1,1,1,1,-0.002405832101938748,0.05327339054897894,0,1.0,1,1,1,1,0,3,3
1,1,1,0,1,1,0,0,0,0,0,0,0,1,1.8483681901949516,0.053895827817575556,2,0.0,1,1,1,1,4,3,0
0,0,0,0,0,0,0,0,0,0,1,0,0,1,-0.06253164110815213,0.05585459979344625,0,1.0,0,0,0,0,1,3,3
0,0,0,0,0,0,1,0,0,0,0,1,0,1,1.1061108438013463,0.05595241136422605,3,1.0,0,0,0,0,8,3,2
0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.698356237653576,0.05639827969336339,4,1.0,1,1,1,1,0,3,3
0,0,0,0,0,0,0,1,0,0,0,1,0,0,-0.4176126511969582,0.056517686026522865,4,1.0,0,0,0,0,0,3,3
0,0,0,0,1,0,0,0,0,0,0,1,0,0,-1.4272181370731203,0.05669806580640174,4,0.0,0,0,0,0,4,3,3
0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.1634905902123881,0.05684287774236164,4,0.0,0,0,0,0,5,3,3
0,0,0,1,1,1,1,1,1,1,0,0,0,0,-0.7360253862157777,0.056882256426701375,3,0.0,0,0,0,0,4,3,3
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.030959757684608253,0.057335746436679075,4,1.0,0,0,0,0,3,3,3
0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.2538486721977819,0.057443720248578585,0,0.0,0,0,0,0,4,3,3
0,0,0,0,0,0,0,0,1,1,1,1,0,0,-1.0235283743511217,0.057605045826357136,2,0.0,1,1,1,1,5,3,3
0,0,0,0,0,0,0,1,0,0,1,1,0,0,-0.0019824109117539306,0.057676181514197414,4,1.0,0,0,0,1,0,3,1
0,0,0,1,1,1,1,1,1,1,0,0,0,0,-0.9463810334994875,0.05802677883283546,0,1.0,1,1,0,0,6,3,3
1,1,1,1,1,1,1,0,1,0,1,0,0,0,-0.6065431862573268,0.05807631975829491,4,1.0,0,0,0,0,6,3,3
0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.23157671759407208,0.05883975812243066,0,0.0,0,0,0,0,5,3,3
0,0,0,0,0,1,1,1,0,1,0,1,0,0,0.3807056607770881,0.058862623164950584,3,1.0,0,1,1,0,5,3,3
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.18618596600628276,0.059031570423570656,4,1.0,0,0,1,0,4,3,3
1,1,1,1,1,1,1,0,1,0,0,0,1,0,1.8506546646219484,0.05925641000834913,4,0.0,1,1,1,1,1,3,3
0,0,0,0,0,1,0,0,0,0,1,1,0,0,2.0078286104184717,0.05950030379522792,2,0.0,1,0,0,0,1,3,3
0,0,0,1,0,0,0,0,0,0,0,0,0,1,-0.5618299085738331,0.06015449806732507,2,1.0,0,1,0,0,5,3,3
1,1,1,0,0,1,0,0,0,0,0,1,0,0,-1.2593739772839443,0.060317093925243884,4,0.0,0,0,1,1,1,3,0
0,0,0,0,0,0,1,1,1,1,1,1,1,1,-1.2919774089281586,0.060619420598562734,0,1.0,1,0,0,0,4,3,3
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8468923911703338,0.0615518062213174,4,0.0,0,0,0,0,3,3,3
1,0,0,0,0,0,1,0,0,0,0,0,1,0,0.740528988195962,0.061630563589996884,1,0.0,0,1,0,0,2,3,3
